tweet_id,text,task1,task2,ID
1123672077133807622,"RT @IM_SarikaaDixit: एक बाबरी ढाचा क्या टूटा था , तब से  मुसलमान आज तक भाजपा को वोट नहीं देता..

लाखों मंदिर कांग्रेस ने तुड़वाए फिर भी हिं…",HOF,HATE,hasoc_2020_hi_3476
1123534822733783041,"RT @Mayawati: इसके अलावा, दलितों, आदिवासियों व ओबीसी वर्गों के लिए सरकारी नौकरियों में आरक्षित लाखों पदों को नहीं भर कर इन उपेक्षित वर्गों…",NOT,NONE,hasoc_2020_hi_1705
1123533887374626817,"@ZeeNewsHindi भारत मे बुर्के और सड़क पर नमाज पर बहुत पहले ही रोक लगा देनी चाहिए, भगवा परिषद तो काफी समय से मांग कर रहा है",NOT,NONE,hasoc_2020_hi_2049
1123643736230060032,"@anjanaomkashyap सबूत संभाल कर रखियेगा, मांगने वाले आते ही होंगे।",NOT,NONE,hasoc_2020_hi_950
1123629261686882304,"~Breaking~
पश्चिम बंगाल मे बूथों से 200 मीटर के दायरे में पश्चिम बंगाल पुलिस कर्मियों को प्रवेश नहीं

।--चुनाव आयोग का बडा फैसला

लेकिन फिर भी मोमताबानो दुनिया कि सबसे सेकुलर शांतिप्रिय नेता है क्योकि वो चप्पल पहनती है 

वाह रे दोगलो 😠😠",HOF,HATE,hasoc_2020_hi_2171
1123782148228513792,"RT @mdbaid: @ndtv मना किया था न!!

फिर रोना गाना शुरू कर दिए???😬😬

अरे यार काम गिना, और वोट ले जा।😕😕

काम नहीं है फिर घर निकल ले🙏🙏
और हां…",NOT,NONE,hasoc_2020_hi_4399
1127790803953356801,RT @tavleen_singh: मैंने कभी उनका समर्थन नहीं किया है जो इस देश के मुसलमानों को पाकिस्तानी कहते हैं सिर्फ़ इस लिए कि वो मुसलमान हैं। पाकिस्…,NOT,NONE,hasoc_2020_hi_742
1127473567791243265,"नये राष्ट का निर्माण करें।
आओ सब मतदान करे ।",NOT,NONE,hasoc_2020_hi_3888
1127669664073408512,RT @IAm_Sanjaysri: मोदी बहुत शातिर है रह रह कर अपना जानबूझ कर अनाप-शनाप बोलकर वीडियो शेयर करा कर विपक्ष व देश को गुमराह करने में हर पल काम…,HOF,OFFN,hasoc_2020_hi_1990
1127778065851904000,"@RajTiwa56444261 मूर्ख बनाकर दलितों से वोट लूँगी,
टिकट बेचकर सवर्णों से नोट लूँगी,
फिर महामिलावट कर उसे कांग्रेस को बेच दूंगी. मायावती बुआ🤔",HOF,OFFN,hasoc_2020_hi_2076
1123672693679820802,"RT @subashpandey7: काग्रेस वोट कटवा पार्टी यह मै नही काग्रेस प्रमुख खुद कह रहे है
दिल्ली वालो अगर BJP के फरार घमण्डी सासदो को हराना है तो A…",HOF,HATE,hasoc_2020_hi_1515
1127636973655433218,#IPL2019Final जब तक अम्बानी है मुम्बई को हराने वाला कोई पैदा नही होगा.....,NOT,NONE,hasoc_2020_hi_3303
1123823579584434176,"मोदीजी ने बिना किसी तरह का भेदभाव किये
अपनी हर योजना का लाभ 130 करोड़ लोगों
को दिया है ।
इससे प्रभावित होकर लगभग 22% गरीब और
सभ्‍य मुसलमानों का समर्थन मोदीजी को मिल
रहा है जिससे विरोधी बहुत घबडा़ए हुए हैं ।
#मोदीजी_हैं_तो_मुमकिन_है ।",NOT,NONE,hasoc_2020_hi_2505
1123592628606361600,RT @myogiadityanath: सीतापुर में जनसभा को संबोधित कर रहा हूँ ... https://t.co/Mw7Doyt7gN,NOT,NONE,hasoc_2020_hi_4354
1127539426731732992,"RT @HumeshSagarNSUI: हरियाणा को रोशन किया,
जीवन में हम लाए उजाला।
हरियाणा भी अब याद कर रहा,
वो शासन कांग्रेस वाला।।

#LokSabhaElections2019…",NOT,NONE,hasoc_2020_hi_2766
1123548810729414656,"RT @Varshneykeshav1: कितने टुकड़ो में बंट गया हिंद
अब तो जागो राम के प्यारो",NOT,NONE,hasoc_2020_hi_4044
1123500173571682304,RT @DrVijaiShanker2: हमारे सिस्टम में मालिक आम जनता है और मैं जनता का आदेशपाल राहुल गांधी @RahulGandhi https://t.co/eifHraYyuY,NOT,NONE,hasoc_2020_hi_2270
1127619730901225472,"RT @Mahanaatma1: उठ गए दोनो ही घरों से जनाजे

सुना है एक  ""खत""  पकड़ा गया था",NOT,NONE,hasoc_2020_hi_2379
1127462947792596992,"@KapilMishra_IND अरे भाई अब तो VVPAT भी लगा हुआ है , दिखाने को कि वोट किसे गया । अब EVM की जगह कोई और बहाना ढूँढेगा",NOT,NONE,hasoc_2020_hi_130
1127571680933625857,"RT @Shivani_Bhabhi: मैं अपने शौहर से चुदाई रोज़ करती हूँ, वो भी मुझे खूब जम कर चोदते हैं लेकिन कुछ दिनों से मुझे अपने शौहर के लंड से मज़ा न…",HOF,OFFN,hasoc_2020_hi_1799
1123757716428795904,"RT @ajoybahadursbi: बस इक झिजक है यही हाल-ए-दिल सुनाने में
कि तेरा ज़िक्र भी आएगा मेरे  फ़साने में ।।",NOT,NONE,hasoc_2020_hi_1207
1127607533848408065,"आप उम्मीदवार बलबीर जाखड के बेटे की चुनाव आयोग को शिकायत!
मेरे बाप को केजरीवाल ने 6 करोड मे टिकट बेचा..मेरे पास सबूत मौजूद!
😁😁 https://t.co/sqsjeyJldJ",NOT,NONE,hasoc_2020_hi_1763
